Model Outputs
250
,,salto:LAbsAnkleAngle,,,salto:LAnkleAngles,,,salto:LAnkleForce,,,salto:LAnkleMoment,,,salto:LAnklePower,,,salto:LFE,,,,,,,,,salto:LFO,,,,,,,,,salto:LFootProgressAngles,,,salto:LGroundReactionForce,,,salto:LGroundReactionMoment,,,salto:LHipAngles,,,salto:LHipForce,,,salto:LHipMoment,,,salto:LHipPower,,,salto:LKneeAngles,,,salto:LKneeForce,,,salto:LKneeMoment,,,salto:LKneePower,,,salto:LNormalisedGRF,,,salto:LPelvisAngles,,,salto:LTI,,,,,,,,,salto:LTO,,,,,,,,,salto:PEL,,,,,,,,,salto:RAbsAnkleAngle,,,salto:RAnkleAngles,,,salto:RAnkleForce,,,salto:RAnkleMoment,,,salto:RAnklePower,,,salto:RFE,,,,,,,,,salto:RFO,,,,,,,,,salto:RFootProgressAngles,,,salto:RHipAngles,,,salto:RHipForce,,,salto:RHipMoment,,,salto:RHipPower,,,salto:RKneeAngles,,,salto:RKneeForce,,,salto:RKneeMoment,,,salto:RKneePower,,,salto:RPelvisAngles,,,salto:RTI,,,,,,,,,salto:RTO,,,,,,,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ,RX,RY,RZ,TX,TY,TZ,SX,SY,SZ
1762,0,-19.5338,0,0,-20.3264,-5.85432,15.7365,,,,,,,,,,13.6633,-19.1414,102.227,464.922,304.606,851.507,403.365,403.365,403.365,66.6761,-59.9724,93.2722,383.098,487.256,362.285,209.592,209.592,209.592,-102.814,-11.9508,-165.582,,,,,,,33.4755,-6.44051,-19.2202,,,,,,,,,,12.6163,-8.57187,-17.3391,,,,,,,,,,,,,-13.5196,3.0604,-171.259,8.41747,-3.87781,120.487,430.344,352.852,409.441,426.063,426.063,426.063,66.676,-59.9724,93.2722,365.702,553.234,347.278,69.8641,69.864,69.8641,-13.3359,7.07315,81.1932,604.54,143.551,1242.22,296.532,296.532,296.532,33.6072,0,0,35.1154,3.10562,-15.8585,,,,,,,,,,8.45228,-5.72553,107.215,730.721,180.561,862.401,396.949,396.949,396.949,42.5732,-65.359,54.8477,715.138,18.1676,551.181,216.518,216.518,216.518,-107.03,-7.81285,-156.269,20.8151,8.92961,24.2852,,,,,,,,,,52.6122,25.3947,-14.0466,,,,,,,,,,-13.5196,-3.0604,171.259,-28.015,46.1579,77.6509,642.238,-107.236,606.319,375.284,375.284,375.284,42.5732,-65.359,54.8477,744.183,81.3951,531.764,72.1727,72.1727,72.1727
1763,0,-19.515,0,0,-20.3106,-5.86505,15.7737,-0.054621,-0.0256364,2.24767e-05,-4.34422,-0.0123614,-4.4708,0,0,0.000174878,13.6045,-19.3091,102.443,464.538,307.124,850.353,403.566,403.566,403.566,66.491,-59.9809,93.3236,383.706,488.912,360.483,209.592,209.592,209.592,-102.929,-12.0365,-165.676,,,,,,,33.7083,-6.38471,-19.476,0.495343,0.0417247,0.763486,-123.406,-27.7889,-4.77154,0,0,0.125183,12.7663,-8.65745,-17.1029,0.0752513,-0.019377,0.2841,22.0265,-17.1207,-3.30125,0,0,-0.0195134,,,,-13.6714,3.04394,-171.222,8.2487,-3.81512,120.456,430.696,354.527,407.944,426.26,426.26,426.26,66.4909,-59.9809,93.3236,366.422,554.887,345.336,69.8641,69.8641,69.8641,-13.4511,7.1896,81.1491,603.534,145.448,1241.1,296.532,296.532,296.532,33.2527,0,0,34.7036,3.04949,-15.632,-0.184852,0.0165534,0.0713671,1.40449,5.13592e-15,0.231849,0,0,-0.00405163,8.3801,-6.02819,107.061,731.22,183.586,861.625,396.747,396.747,396.747,42.017,-64.8949,55.2801,715.392,19.1259,550.828,216.518,216.518,216.518,-107.784,-7.80213,-156.349,21.1692,8.75287,24.1518,1.29966,-0.707417,1.43953,-450.171,335.228,6.44781,0,0,1.24286,53.2266,25.5363,-13.9022,-0.143956,-0.0222905,1.08713,-64.6176,-12.4671,0.132452,0,0,0.190672,-13.6714,-3.04394,171.222,-28.3707,46.3428,77.293,642.678,-105.564,607.618,374.962,374.962,374.962,42.017,-64.8949,55.2801,744.345,82.0939,530.576,72.1727,72.1726,72.1727
1764,0,-19.498,0,0,-20.2973,-5.87743,15.8167,-0.0520101,-0.023855,-0.00177448,-4.13996,-0.0122293,-4.16946,0,0,-0.000429277,13.5386,-19.4817,102.67,464.135,309.716,849.12,403.773,403.773,403.773,66.2942,-59.9935,93.3778,384.347,490.626,358.563,209.592,209.592,209.592,-103.05,-12.1289,-165.778,,,,,,,33.9493,-6.32826,-19.749,0.447344,0.0430494,0.756618,-108.024,-23.6155,-4.38988,0,0,0.108962,12.9157,-8.74782,-16.8575,0.0619526,-0.0121732,0.276653,19.6659,-15.1497,-3.05458,0,0,-0.0176047,,,,-13.8319,3.02624,-171.177,8.07449,-3.75253,120.425,431.06,356.259,406.343,426.479,426.479,426.479,66.2942,-59.9935,93.3778,367.182,556.598,343.271,69.8641,69.8641,69.8641,-13.573,7.31212,81.0969,602.469,147.403,1239.91,296.532,296.532,296.532,32.8543,0,0,34.2437,2.98735,-15.3805,-0.188891,0.016167,0.0697068,0.389831,4.60375e-15,0.60344,0,0,-0.00832143,8.30844,-6.37123,106.901,731.803,186.837,860.839,396.531,396.531,396.531,41.4143,-64.3824,55.7397,715.675,20.1752,550.455,216.518,216.518,216.518,-108.607,-7.79982,-156.436,21.5622,8.5622,24.0203,1.29486,-0.733966,1.44756,-454.167,343.707,7.52487,0,0,1.32214,53.896,25.697,-13.7499,-0.149224,-0.0262035,1.0982,-63.547,-13.2125,0.518491,0,0,0.196561,-13.8319,-3.02624,171.177,-28.7467,46.5347,76.9016,643.168,-103.707,609.036,374.611,374.611,374.611,41.4143,-64.3825,55.7397,744.526,82.8462,529.297,72.1726,72.1727,72.1727
1765,0,-19.4834,0,0,-20.2873,-5.89154,15.8655,-0.0489473,-0.0218523,-0.00353691,-3.89376,-0.0115605,-3.82586,0,0,-0.00115783,13.4655,-19.6581,102.906,463.717,312.365,847.804,403.983,403.983,403.983,66.0863,-60.0107,93.4348,385.016,492.389,356.527,209.592,209.592,209.592,-103.174,-12.2279,-165.886,,,,,,,34.1974,-6.27192,-20.0381,0.395372,0.0439046,0.745806,-91.516,-19.1012,-3.98632,0,0,0.0916015,13.0632,-8.84242,-16.6046,0.0479353,-0.00463185,0.267467,17.2215,-13.0363,-2.77518,0,0,-0.0156594,,,,-14.0007,3.00749,-171.125,7.89586,-3.69072,120.395,431.433,358.039,404.639,426.72,426.72,426.72,66.0864,-60.0107,93.4348,367.98,558.359,341.084,69.8641,69.8641,69.8641,-13.7015,7.44014,81.036,601.352,149.403,1238.64,296.532,296.532,296.532,32.4109,0,0,33.7353,2.91914,-15.1037,-0.19339,0.0158886,0.0674998,-0.830654,4.08463e-15,1.00089,0,0,-0.0132962,8.23805,-6.75683,106.737,732.477,190.313,860.05,396.301,396.301,396.301,40.7659,-63.8207,56.2239,715.987,21.3186,550.066,216.518,216.518,216.518,-109.498,-7.80775,-156.531,21.9953,8.35785,23.8927,1.28734,-0.761375,1.45418,-457.364,351.923,8.88607,0,0,1.40382,54.6211,25.878,-13.5893,-0.155547,-0.029948,1.10791,-62.3834,-14.2105,0.93584,0,0,0.203481,-14.0007,-3.00749,171.125,-29.1416,46.7327,76.4767,643.708,-101.659,610.574,374.231,374.231,374.231,40.7659,-63.8207,56.2239,744.729,83.6522,527.934,72.1727,72.1727,72.1727
1766,0,-19.4719,0,0,-20.2812,-5.9074,15.9205,-0.0454165,-0.0196358,-0.00519475,-3.60263,-0.0102188,-3.44024,0,0,-0.00201919,13.3854,-19.837,103.15,463.283,315.056,846.407,404.197,404.197,404.197,65.8679,-60.0324,93.495,385.711,494.192,354.375,209.592,209.592,209.592,-103.303,-12.3338,-166.001,,,,,,,34.4511,-6.21648,-20.3421,0.340129,0.0441308,0.730367,-74.1386,-14.3087,-3.56904,0,0,0.0733894,13.2073,-8.94061,-16.3459,0.0334823,0.00308308,0.256393,14.7557,-10.8131,-2.4637,0,0,-0.0137327,,,,-14.1774,2.98793,-171.063,7.71377,-3.63039,120.365,431.815,359.859,402.83,426.983,426.983,426.983,65.8679,-60.0324,93.495,368.811,560.16,338.776,69.8641,69.864,69.8641,-13.8364,7.573,80.966,600.184,151.438,1237.31,296.532,296.532,296.532,31.9224,0,0,33.1784,2.84489,-14.8017,-0.198314,0.0157609,0.064676,-2.27008,3.5927e-15,1.41658,0,0,-0.0189882,8.16949,-7.18695,106.571,733.247,194.012,859.265,396.059,396.059,396.059,40.073,-63.2095,56.7294,716.329,22.5588,549.667,216.518,216.518,216.518,-110.456,-7.82784,-156.633,22.4699,8.14016,23.7715,1.27657,-0.788859,1.45876,-459.42,359.496,10.5631,0,0,1.48554,55.4029,26.0811,-13.4201,-0.162995,-0.0333347,1.11553,-61.1418,-15.497,1.37763,0,0,0.211478,-14.1774,-2.98793,171.063,-29.5536,46.936,76.0184,644.299,-99.4122,612.233,373.821,373.821,373.821,40.073,-63.2095,56.7294,744.952,84.5125,526.493,72.1727,72.1727,72.1727
1767,0,-19.464,0,0,-20.2795,-5.92502,15.9814,-0.041412,-0.0172172,-0.00667426,-3.26422,-0.00805378,-3.01362,0,0,-0.0030191,13.2984,-20.0172,103.4,462.837,317.775,844.924,404.413,404.413,404.413,65.6395,-60.0588,93.5586,386.43,496.027,352.107,209.592,209.592,209.592,-103.435,-12.4465,-166.122,,,,,,,34.7094,-6.16278,-20.6596,0.282429,0.043567,0.709676,-56.1829,-9.31197,-3.14755,0,0,0.0546518,13.3468,-9.04164,-16.0834,0.0189041,0.0107947,0.243318,12.3369,-8.51693,-2.12141,0,0,-0.0118821,,,,-14.3614,2.96788,-170.993,7.52918,-3.57218,120.337,432.203,361.711,400.916,427.269,427.269,427.269,65.6395,-60.0588,93.5586,369.673,561.993,336.348,69.864,69.8641,69.8641,-13.9775,7.70998,80.8867,598.972,153.497,1235.91,296.532,296.532,296.532,31.389,0,0,32.5739,2.7647,-14.4747,-0.203607,0.015832,0.0611758,-3.9369,3.13472e-15,1.84066,0,0,-0.025384,8.10319,-7.66327,106.404,734.119,197.93,858.49,395.806,395.806,395.806,39.3372,-62.5492,57.2526,716.701,23.8987,549.263,216.518,216.518,216.518,-111.481,-7.86209,-156.742,22.9866,7.90958,23.6593,1.262,-0.815482,1.46067,-459.974,366.002,12.5851,0,0,1.56456,56.2416,26.3079,-13.2416,-0.171618,-0.0361477,1.12026,-59.8393,-17.1065,1.83462,0,0,0.220585,-14.3614,-2.96788,170.993,-29.981,47.144,75.5268,644.94,-96.9593,614.012,373.382,373.382,373.382,39.3372,-62.5491,57.2526,745.198,85.4281,524.983,72.1727,72.1727,72.1727
1768,0,-19.4602,0,0,-20.2828,-5.94438,16.0484,-0.0369394,-0.0146108,-0.00790274,-2.87684,-0.00490257,-2.54778,0,0,-0.00415965,13.2046,-20.1975,103.654,462.38,320.507,843.354,404.631,404.631,404.631,65.4019,-60.0898,93.6258,387.17,497.886,349.722,209.592,209.592,209.592,-103.571,-12.5661,-166.248,,,,,,,34.9708,-6.11173,-20.9888,0.223147,0.0420627,0.683216,-37.9524,-4.19087,-2.73218,0,0,0.0357313,13.4806,-9.14468,-15.8192,0.00451665,0.0183263,0.22817,10.0365,-6.18521,-1.75017,0,0,-0.0101623,,,,-14.5522,2.94773,-170.913,7.34299,-3.51669,120.311,432.597,363.585,398.895,427.576,427.576,427.576,65.4019,-60.0898,93.6258,370.563,563.849,333.798,69.8641,69.8641,69.8641,-14.1246,7.85032,80.7979,597.72,155.57,1234.44,296.532,296.532,296.532,30.8119,0,0,31.9236,2.67873,-14.1232,-0.209192,0.0161541,0.056957,-5.8336,2.70974e-15,2.26117,0,0,-0.032439,8.0394,-8.18711,106.24,735.098,202.062,857.73,395.544,395.544,395.544,38.5607,-61.8406,57.7892,717.104,25.3416,548.862,216.518,216.518,216.518,-112.568,-7.91253,-156.858,23.5461,7.66665,23.5588,1.24305,-0.840185,1.45932,-458.671,370.987,14.9776,0,0,1.63779,57.1374,26.5604,-13.0533,-0.181438,-0.0381519,1.12129,-58.4936,-19.0707,2.29527,0,0,0.230815,-14.5522,-2.94773,170.913,-30.4217,47.3563,75.0025,645.632,-94.2947,615.91,372.914,372.914,372.914,38.5606,-61.8406,57.7892,745.467,86.4004,523.416,72.1727,72.1727,72.1727
1769,0,-19.4611,0,0,-20.2917,-5.96541,16.1211,-0.0320168,-0.0118332,-0.00881254,-2.43965,-0.000592822,-2.04513,0,0,-0.00543819,13.1046,-20.3767,103.912,461.913,323.24,841.694,404.85,404.85,404.85,65.1558,-60.1253,93.697,387.927,499.76,347.22,209.592,209.592,209.592,-103.709,-12.6925,-166.379,,,,,,,35.2343,-6.06426,-21.3275,0.163169,0.0394903,0.650614,-19.748,0.973434,-2.33373,0,0,0.0169687,13.6079,-9.24884,-15.5554,-0.00937477,0.0255119,0.210935,7.92492,-3.85459,-1.35235,0,0,-0.00862177,,,,-14.7492,2.92795,-170.825,7.1561,-3.46449,120.288,432.994,365.477,396.766,427.904,427.904,427.905,65.1559,-60.1253,93.697,371.475,565.721,331.128,69.864,69.8641,69.8641,-14.2776,7.99317,80.6994,596.434,157.649,1232.89,296.532,296.532,296.532,30.1931,0,0,31.2301,2.58722,-13.748,-0.214968,0.0167827,0.0520009,-7.95552,2.31257e-15,2.6643,0,0,-0.0400723,7.97816,-8.75943,106.08,736.19,206.403,856.991,395.274,395.274,395.273,37.746,-61.0854,58.3345,717.536,26.8905,548.47,216.518,216.518,216.518,-113.715,-7.98117,-156.979,24.1485,7.41205,23.4729,1.2192,-0.861825,1.45417,-455.182,373.995,17.7609,0,0,1.70201,58.0901,26.8406,-12.8541,-0.192436,-0.0391008,1.11783,-57.1197,-21.4166,2.74592,0,0,0.242156,-14.7492,-2.92795,170.825,-30.8737,47.5722,74.4461,646.371,-91.4138,617.925,372.416,372.416,372.416,37.746,-61.0854,58.3345,745.759,87.4314,521.804,72.1727,72.1726,72.1727
1770,0,-19.4672,0,0,-20.3067,-5.98802,16.1992,-0.0266758,-0.00890341,-0.00934442,-1.95276,0.00505331,-1.50882,0,0,-0.006846,12.9988,-20.5536,104.17,461.439,325.963,839.938,405.069,405.069,405.069,64.9021,-60.165,93.7723,388.7,501.644,344.598,209.592,209.592,209.592,-103.85,-12.8256,-166.513,,,,,,,35.4987,-6.02135,-21.6733,0.103372,0.035756,0.611673,-1.85747,6.10193,-1.96316,0,0,-0.00131018,13.7278,-9.35312,-15.2943,-0.0224873,0.0322023,0.191655,6.06943,-1.55955,-0.930865,0,0,-0.00729994,,,,-14.9519,2.90907,-170.726,6.96933,-3.41609,120.267,433.395,367.378,394.526,428.253,428.253,428.253,64.9021,-60.1649,93.7723,372.407,567.603,328.335,69.8641,69.864,69.8641,-14.4366,8.1376,80.5913,595.118,159.725,1231.27,296.532,296.532,296.532,29.5354,0,0,30.4968,2.4905,-13.3505,-0.220814,0.0177746,0.0463172,-10.2899,1.93774e-15,3.03472,0,0,-0.0481631,7.91927,-9.38074,105.926,737.398,210.945,856.277,394.998,394.998,394.998,36.8965,-60.2861,58.8833,717.998,28.5487,548.098,216.518,216.518,216.518,-114.918,-8.06997,-157.104,24.7934,7.14657,23.4046,1.18999,-0.879224,1.44475,-449.234,374.583,20.9488,0,0,1.75399,59.0991,27.1506,-12.6432,-0.204543,-0.0387461,1.10917,-55.7283,-24.1649,3.17108,0,0,0.254562,-14.9519,-2.90907,170.726,-31.3346,47.7917,73.8586,647.154,-88.3129,620.054,371.89,371.89,371.89,36.8965,-60.2861,58.8833,746.076,88.5237,520.161,72.1727,72.1727,72.1727
1771,0,-19.4791,0,0,-20.3284,-6.01204,16.2821,-0.0209626,-0.00584317,-0.00945048,-1.41737,0.0122136,-0.942796,0,0,-0.00836692,12.8877,-20.7268,104.426,460.958,328.665,838.083,405.288,405.288,405.288,64.6415,-60.2083,93.8522,389.483,503.532,341.855,209.592,209.592,209.592,-103.994,-12.9654,-166.651,,,,,,,35.7627,-5.98398,-22.0236,0.0445948,0.0308087,0.566389,15.4512,11.1207,-1.63126,0,0,-0.0188046,13.8396,-9.45646,-15.0382,-0.0345684,0.0382711,0.170435,4.53178,0.668201,-0.489236,0,0,-0.00622559,,,,-15.1597,2.89172,-170.619,6.78352,-3.37194,120.249,433.797,369.284,392.172,428.62,428.62,428.62,64.6416,-60.2083,93.8522,373.354,569.487,325.417,69.8641,69.8641,69.8641,-14.6014,8.28267,80.4739,593.778,161.791,1229.57,296.532,296.532,296.532,28.8424,0,0,29.7283,2.38894,-12.9319,-0.226587,0.0191853,0.0399469,-12.8153,1.58229e-15,3.35616,0,0,-0.0565491,7.86236,-10.0511,105.783,738.725,215.681,855.589,394.718,394.719,394.719,36.0159,-59.4459,59.4301,718.487,30.3198,547.754,216.518,216.518,216.518,-116.171,-8.18077,-157.232,25.48,6.87111,23.3568,1.15511,-0.891218,1.43068,-440.631,372.348,24.5471,0,0,1.79065,60.1635,27.4924,-12.4194,-0.217625,-0.0368496,1.09471,-54.3236,-27.3284,3.55397,0,0,0.267943,-15.1597,-2.89172,170.619,-31.8021,48.0146,73.241,647.978,-84.9897,622.291,371.334,371.334,371.334,36.0159,-59.4459,59.4301,746.417,89.6812,518.505,72.1727,72.1727,72.1727
1772,0,-19.4973,0,0,-20.3573,-6.03731,16.3692,-0.0149394,-0.00267795,-0.00909667,-0.836041,0.0210583,-0.351929,0,0,-0.00997568,12.772,-20.8953,104.679,460.474,331.338,836.121,405.506,405.506,405.506,64.3751,-60.2549,93.9369,390.275,505.417,338.989,209.592,209.592,209.592,-104.14,-13.1115,-166.791,,,,,,,36.0253,-5.95316,-22.3752,-0.0123687,0.0246473,0.514957,31.9345,15.963,-1.34835,0,0,-0.0352456,13.9428,-9.55777,-14.7898,-0.0454025,0.0436173,0.147447,3.36615,2.79999,-0.0316974,0,0,-0.00541552,,,,-15.372,2.87659,-170.502,6.59945,-3.33248,120.234,434.2,371.191,389.701,429.004,429.004,429.004,64.3751,-60.2549,93.9369,374.313,571.369,322.372,69.8641,69.8641,69.8641,-14.772,8.42731,80.3472,592.421,163.843,1227.8,296.532,296.532,296.532,28.1189,0,0,28.9297,2.28299,-12.4941,-0.232121,0.0210664,0.0329639,-15.5012,1.24703e-15,3.61204,0,0,-0.0650283,7.80679,-10.77,105.652,740.173,220.6,854.931,394.438,394.438,394.438,35.1083,-58.5687,59.9691,719.002,32.2075,547.447,216.518,216.518,216.518,-117.469,-8.31529,-157.361,26.2073,6.5867,23.3325,1.11441,-0.896718,1.41168,-429.265,366.95,28.5523,0,0,1.80928,61.2819,27.8683,-12.1817,-0.231481,-0.0331949,1.07397,-52.9021,-30.9095,3.87718,0,0,0.282158,-15.372,-2.87659,170.502,-32.2738,48.2408,72.5945,648.838,-81.4434,624.631,370.748,370.748,370.748,35.1082,-58.5686,59.9691,746.782,90.9081,516.853,72.1727,72.1727,72.1727
1773,0,-19.5225,0,0,-20.3939,-6.06359,16.4598,-0.00868601,0.00056173,-0.00826455,-0.21297,0.0317415,0.257818,0,0,-0.0116363,12.6523,-21.0578,104.925,459.988,333.972,834.048,405.724,405.724,405.724,64.1036,-60.3039,94.0268,391.072,507.297,335.994,209.592,209.592,209.592,-104.288,-13.2636,-166.933,,,,,,,36.2852,-5.92989,-22.7249,-0.0667861,0.0173244,0.457779,47.3768,20.5702,-1.12402,0,0,-0.0504015,14.037,-9.65589,-14.5515,-0.0548146,0.0481669,0.122927,2.61737,4.80991,0.436698,0,0,-0.00487401,,,,-15.5881,2.86442,-170.376,6.4179,-3.29806,120.223,434.602,373.095,387.109,429.403,429.403,429.402,64.1036,-60.3039,94.0268,375.277,573.243,319.198,69.8641,69.864,69.8641,-14.9485,8.57043,80.2115,591.052,165.876,1225.94,296.532,296.532,296.532,27.3701,0,0,28.1071,2.17314,-12.039,-0.237234,0.0234615,0.0254736,-18.3081,9.3541e-16,3.78637,0,0,-0.0733634,7.75169,-11.5366,105.537,741.744,225.691,854.301,394.159,394.159,394.159,34.1782,-57.6593,60.4944,719.54,34.2159,547.189,216.518,216.518,216.518,-118.804,-8.475,-157.49,26.9733,6.29451,23.3345,1.06796,-0.894756,1.38757,-415.135,358.128,32.9497,0,0,1.80768,62.4528,28.2802,-11.9287,-0.245838,-0.0276008,1.04668,-51.4521,-34.8994,4.12357,0,0,0.297007,-15.5881,-2.86442,170.376,-32.747,48.4705,71.9204,649.727,-77.6746,627.067,370.131,370.131,370.131,34.1782,-57.6593,60.4944,747.17,92.2103,515.223,72.1727,72.1727,72.1727
1774,0,-19.5552,0,0,-20.4389,-6.09063,16.553,-0.00230142,0.00383892,-0.00695269,0.445647,0.0443893,0.879235,0,0,-0.0133,12.5295,-21.2129,105.162,459.503,336.563,831.856,405.941,405.941,405.941,63.8279,-60.3546,94.1222,391.87,509.167,332.868,209.592,209.592,209.592,-104.439,-13.4216,-167.075,,,,,,,36.5413,-5.91516,-23.0693,-0.117995,0.00894628,0.395455,61.5913,24.8925,-0.96673,0,0,-0.0640801,14.1217,-9.74967,-14.3259,-0.0626733,0.0518729,0.0971744,2.31948,6.67432,0.909972,0,0,-0.00459277,,,,-15.8074,2.856,-170.241,6.23965,-3.26901,120.216,435.002,374.993,384.392,429.814,429.814,429.814,63.8279,-60.3547,94.1222,376.244,575.107,315.889,69.8641,69.8641,69.8641,-15.1308,8.71091,80.0673,589.677,167.888,1223.99,296.532,296.532,296.532,26.6022,0,0,27.2673,2.05993,-11.5687,-0.241731,0.0264015,0.0176099,-21.1885,6.5218e-16,3.86463,0,0,-0.0812906,7.69604,-12.3492,105.439,743.437,230.94,853.7,393.884,393.885,393.885,33.2308,-56.7233,60.9999,720.098,36.3492,546.989,216.518,216.518,216.518,-120.17,-8.66112,-157.617,27.7759,5.99579,23.3654,1.01604,-0.884543,1.35825,-398.345,345.72,37.7128,0,0,1.78433,63.6741,28.73,-11.6592,-0.260353,-0.0199325,1.01273,-49.9543,-39.2762,4.27718,0,0,0.312227,-15.8074,-2.856,170.241,-33.2192,48.7038,71.22,650.638,-73.6854,629.592,369.483,369.483,369.483,33.2308,-56.7233,60.9999,747.581,93.5944,513.635,72.1727,72.1726,72.1727
1775,0,-19.5963,0,0,-20.493,-6.11814,16.6477,0.00409363,0.0071088,-0.00517753,1.13118,0.0590865,1.50372,0,0,-0.0149039,12.4042,-21.3595,105.388,459.019,339.103,829.537,406.156,406.156,406.156,63.549,-60.4061,94.2234,392.666,511.026,329.606,209.592,209.592,209.592,-104.592,-13.5849,-167.216,,,,,,,36.7923,-5.90991,-23.4048,-0.165407,-0.000329657,0.32877,74.4202,28.8873,-0.883543,0,0,-0.0761294,14.1965,-9.83794,-14.1156,-0.0688905,0.0547127,0.070548,2.49459,8.37099,1.38114,0,0,-0.00455125,,,,-16.0292,2.85217,-170.098,6.06548,-3.24565,120.211,435.4,376.884,381.546,430.234,430.234,430.234,63.549,-60.4061,94.2234,377.208,576.957,312.441,69.8641,69.8641,69.8641,-15.3189,8.84755,79.915,588.302,169.876,1221.95,296.532,296.532,296.532,25.8221,0,0,26.4178,1.9439,-11.0853,-0.245408,0.0299005,0.00953009,-24.0877,4.03126e-16,3.8348,0,0,-0.0885316,7.63868,-13.2059,105.363,745.252,236.334,853.125,393.616,393.616,393.616,32.2713,-55.7669,61.4797,720.673,38.612,546.857,216.518,216.518,216.518,-121.557,-8.87457,-157.74,28.6123,5.69195,23.4274,0.959176,-0.865502,1.32371,-379.105,329.674,42.8021,0,0,1.73849,64.9435,29.2191,-11.372,-0.274624,-0.0101119,0.972227,-48.383,-44.0042,4.32434,0,0,0.327492,-16.0292,-2.85217,170.098,-33.688,48.9409,70.4946,651.562,-69.4795,632.195,368.803,368.803,368.803,32.2713,-55.7669,61.4797,748.013,95.0681,512.108,72.1727,72.1727,72.1727
1776,0,-19.6465,0,0,-20.5568,-6.14583,16.7429,0.0103545,0.0103176,-0.00297412,1.83207,0.0758606,2.12121,0,0,-0.0163688,12.2771,-21.4965,105.599,458.54,341.588,827.084,406.37,406.369,406.369,63.2677,-60.4572,94.3309,393.456,512.871,326.204,209.592,209.592,209.592,-104.747,-13.7533,-167.356,,,,,,,37.0371,-5.91504,-23.7276,-0.208511,-0.0103024,0.258675,85.7326,32.5184,-0.879836,0,0,-0.0864358,14.2612,-9.91958,-13.9232,-0.0734203,0.0566852,0.0434643,3.15232,9.8783,1.84222,0,0,-0.00471725,,,,-16.2528,2.85375,-169.946,5.89615,-3.22824,120.211,435.794,378.767,378.566,430.661,430.661,430.662,63.2677,-60.4572,94.3309,378.164,578.792,308.85,69.8641,69.8641,69.8641,-15.5129,8.97919,79.7551,586.932,171.841,1219.81,296.532,296.532,296.532,25.0371,0,0,25.5665,1.82559,-10.5912,-0.248063,0.0339513,0.0014081,-26.9459,1.93501e-16,3.68821,0,0,-0.0948082,7.57828,-14.1042,105.309,747.185,241.855,852.574,393.356,393.356,393.355,31.3052,-54.7971,61.9281,721.26,41.009,546.802,216.518,216.518,216.518,-122.958,-9.11592,-157.856,29.4796,5.38443,23.5224,0.898104,-0.8373,1.284,-357.72,310.048,48.165,0,0,1.67028,66.2586,29.7488,-11.0657,-0.288203,0.00187456,0.925456,-46.7079,-49.0332,4.25458,0,0,0.34242,-16.2528,-2.85375,169.946,-34.1508,49.1822,69.7455,652.491,-65.0623,634.867,368.09,368.09,368.09,31.3052,-54.797,61.9281,748.465,96.6401,510.662,72.1727,72.1727,72.1727
